Optimizador;Error promedio MSE (50000 epochs)
adam;1.001208092795574
adam;1.001207504169925
adam;1.001206297561317
adam;1.001205333601215
adam;1.0012049209902116
adam;1.0012037828295268
adam;1.0012024455798711
adam;1.0012016784925946
adam;1.0012008494498634
adam;1.0012000972171426
adam;1.0011985783483324
adam;1.0011979165280076
adam;1.001197112491081
adam;1.0011960210630273
adam;1.0011948690963175
adam;1.0011937321916262
adam;1.001192729432845
adam;1.0011918198547622
adam;1.001191388033947
adam;1.0011899489712897
adam;1.0011900724603988
adam;1.0011880427752458
adam;1.0011870252850146
adam;1.001186581615434
adam;1.0011851520398538
adam;1.0011842559993591
adam;1.0011833925770082
adam;1.0011824027900367
adam;1.0011814254392668
adam;1.0011805050948543
adam;1.001179651117348
adam;1.0011787551742692
adam;1.0011775271997412
adam;1.0011773997357747
adam;1.0011754204889092
adam;1.001174680991224
adam;1.0011737917343602
adam;1.0011727961913763
adam;1.001171920900516
adam;1.001170980771437
adam;1.001170270233738
adam;1.0011689602131677
adam;1.0011683192674425
adam;1.0011672580407844
adam;1.0011661691605747
adam;1.0011651319823194
adam;1.0011642456828387
adam;1.0011632555585295
adam;1.0011624074077057
adam;1.001161351153207
adam;1.0011607522831585
adam;1.0011595498543808
adam;1.0011587034342622
adam;1.0011580172715795
adam;1.0011564443264185
adam;1.001155435631279
adam;1.001154657086284
adam;1.0011544730666824
adam;1.0011527035673102
adam;1.0011518675622582
adam;1.0011507930623251
adam;1.001150279962986
adam;1.0011489579564248
adam;1.0011479471691662
adam;1.0011467565947914
adam;1.001146364416001
adam;1.0011448801479907
adam;1.001144272016241
adam;1.0011431967349678
adam;1.0011423678687001
adam;1.001140918855781
adam;1.001140277295613
adam;1.001139211006336
adam;1.0011386163731866
adam;1.001137178732714
adam;1.001136328346591
adam;1.0011355325815354
adam;1.0011344518357832
adam;1.001133463364003
adam;1.001132832977108
adam;1.0011315724067844
adam;1.0011308477797167
adam;1.0011297705220417
adam;1.0011289611557703
adam;1.0011277602420616
adam;1.0011269286071636
adam;1.0011257372488387
adam;1.001125011255238
adam;1.0011239503238727
adam;1.0011229036059592
adam;1.0011222098076453
adam;1.0011211182771234
adam;1.0011202290933598
adam;1.0011191796276246
adam;1.0011181840279206
adam;1.001117988737351
adam;1.0011161402511182
adam;1.001115430749381
adam;1.0011144690502962
adam;1.0011140983146687
adam;1.0011126663778578
adam;1.0011112927628252
adam;1.0011104738793004
adam;1.0011101301829646
adam;1.001108407649046
adam;1.0011074885186861
adam;1.0011068529717795
adam;1.0011060252579436
adam;1.0011050215008912
adam;1.0011037835579581
adam;1.0011027345673225
adam;1.0011019522321014
adam;1.0011016439997678
adam;1.001099966171376
adam;1.001098854346713
adam;1.0010983869098777
adam;1.001097057629307
adam;1.0010961399376617
adam;1.0010949481637683
adam;1.001094305031934
adam;1.0010930989385474
adam;1.0010922086251566
adam;1.0010913928495173
adam;1.0010908851410814
adam;1.001089744508433
adam;1.0010885226138275
adam;1.0010874266187424
adam;1.0010869422002102
adam;1.0010853104230943
adam;1.0010844071048928
adam;1.0010834628828318
adam;1.0010826378115467
adam;1.0010815922786913
adam;1.001080842779631
adam;1.001079878150479
adam;1.0010787955717186
adam;1.0010778993030747
adam;1.0010768795254221
adam;1.0010757125918228
adam;1.0010750408384292
adam;1.0010744156169067
adam;1.0010737438397712
adam;1.001072273761171
adam;1.0010715930752747
adam;1.0010703914435433
adam;1.0010694803694773
adam;1.001068865051036
adam;1.001067196840193
adam;1.001066601835149
adam;1.0010653907802407
adam;1.0010646498046074
adam;1.0010636931041856
adam;1.0010628967541495
adam;1.00106140501537
adam;1.0010607431370602
adam;1.0010596407817862
adam;1.0010587904337511
adam;1.0010577423296103
adam;1.0010572169815601
adam;1.001056066653878
adam;1.0010551233668463
adam;1.001053759605816
adam;1.0010529509754806
adam;1.0010521018435177
adam;1.0010508704880894
adam;1.0010502891979434
adam;1.00104949246658
adam;1.0010482020486593
adam;1.0010475369444307
adam;1.001046069087832
adam;1.001045190908961
adam;1.0010445197159612
adam;1.001043621934287
adam;1.0010428191143026
adam;1.001041592782617
adam;1.0010405283525063
adam;1.0010400356943874
adam;1.001038559048849
adam;1.0010376467425297
adam;1.0010369316300884
adam;1.0010356167654557
adam;1.001035034856054
adam;1.0010337835078542
adam;1.0010331222807194
adam;1.001031926017677
adam;1.001031105152198
adam;1.0010304460961252
adam;1.0010289818118747
adam;1.001028127019378
adam;1.0010272266259093
adam;1.001026289626591
adam;1.0010251486306365
adam;1.0010241350585454
adam;1.0010233425265642
adam;1.0010223824298763
adam;1.0010212117429989
adam;1.0010204597273973
adam;1.001019378285133
adam;1.0010189181380769
adam;1.0010178251619257
adam;1.001016720414121
adam;1.001015425949614
adam;1.0010144976756656
adam;1.0010140481308538
adam;1.0010127312904318
adam;1.0010117575734754
adam;1.0010110647202926
adam;1.0010098400292538
adam;1.0010088597650473
adam;1.0010083580469278
adam;1.001006830174141
adam;1.00100624630276
adam;1.0010058275333693
adam;1.0010041223517354
adam;1.0010030538747672
adam;1.0010019745547132
adam;1.0010012293193338
adam;1.0010001950825962
adam;1.0009991863221872
adam;1.000998115818394
adam;1.0009974073081809
adam;1.0009964190679534
adam;1.000995971822536
adam;1.0009944188528905
adam;1.0009932742446528
adam;1.0009923674146866
adam;1.000991797547448
adam;1.0009902883174278
adam;1.0009901776256933
adam;1.00098887843076
adam;1.000987829544942
adam;1.0009867135986363
adam;1.00098631385142
adam;1.0009847429895307
adam;1.0009838990365514
adam;1.0009830447904937
adam;1.0009821101136696
adam;1.0009811473984795
adam;1.00097990632703
adam;1.000979565279427
adam;1.0009778134145813
adam;1.0009772362407674
adam;1.0009762472302635
adam;1.0009750313071606
adam;1.0009744190064074
adam;1.000973033038428
adam;1.000972441719187
adam;1.0009713605223183
adam;1.0009701317588107
adam;1.0009692489364923
adam;1.0009686348980433
adam;1.000967280017853
adam;1.0009665208579819
adam;1.000965325311744
adam;1.0009646721957073
adam;1.000963315119996
adam;1.0009625469917074
adam;1.0009616605556981
adam;1.0009608324380095
adam;1.0009601682412077
adam;1.0009584076958833
adam;1.0009576996423497
adam;1.0009567179902126
adam;1.000956442909475
adam;1.0009549128089437
adam;1.0009536598533424
adam;1.0009527867947654
adam;1.0009522677332474
adam;1.0009509473460663
adam;1.0009500327172345
adam;1.000949167490601
adam;1.0009480941606765
adam;1.0009477611842
adam;1.0009460884169645
adam;1.0009455261551188
adam;1.0009442864557767
adam;1.0009434489794509
adam;1.0009423306801195
adam;1.0009414078944223
adam;1.000940494192994
adam;1.0009397156397455
adam;1.0009385489241294
adam;1.0009374915211644
adam;1.0009367971081011
adam;1.0009355309728427
adam;1.0009349412227957
adam;1.0009335795257257
adam;1.0009328117084804
adam;1.0009317907678976
adam;1.0009308615009207
adam;1.000929869979283
adam;1.0009293170928149
adam;1.0009282330274762
adam;1.000927102231839
adam;1.0009259910008215
adam;1.000925292844557
adam;1.0009240852797698
adam;1.000923529442804
adam;1.0009228464265316
adam;1.000921348234608
adam;1.0009206210471138
adam;1.0009194048673526
adam;1.0009186644407615
adam;1.0009173093332568
adam;1.0009164522798606
adam;1.0009158157031197
adam;1.0009149876505952
adam;1.0009136989816423
adam;1.0009126878213839
adam;1.0009117361741264
adam;1.0009108610633162
adam;1.0009100848624362
adam;1.000909224126924
adam;1.0009077945836955
adam;1.0009068570281445
adam;1.0009061739477723
adam;1.000905389611917
adam;1.0009043329966687
adam;1.000903079992571
adam;1.0009022836887937
adam;1.0009011825619754
adam;1.0009002362271706
adam;1.0008993828327921
adam;1.000898119982336
adam;1.0008973137600212
adam;1.0008964015025863
adam;1.0008953494181438
adam;1.000894566543505
adam;1.000893437687278
adam;1.0008925371742021
adam;1.000891504521531
adam;1.0008905259485497
adam;1.000889801266771
adam;1.0008885902497353
adam;1.0008879686516456
adam;1.0008867786664135
adam;1.0008858385726196
adam;1.000884889322641
adam;1.0008840149997498
adam;1.0008832301812414
adam;1.000881958420736
adam;1.0008813878065854
adam;1.0008800455252764
adam;1.0008794579349756
adam;1.0008780527065693
adam;1.0008771715097284
adam;1.0008760981365399
adam;1.0008750967730256
adam;1.000874485720564
adam;1.000873363194731
adam;1.0008724770004698
adam;1.0008717324418595
adam;1.000871130735951
adam;1.000869378633735
adam;1.0008685024357025
adam;1.0008676538959245
adam;1.0008668883294798
adam;1.0008657976245747
adam;1.000864659528056
adam;1.000864018534085
adam;1.0008630232284794
adam;1.0008620135041697
adam;1.000861251861457
adam;1.0008600325979393
adam;1.000859221116312
adam;1.0008581665169605
adam;1.000857603218279
adam;1.000856802083866
adam;1.000855529037989
adam;1.0008543256143823
adam;1.0008533061950255
adam;1.0008524276033377
adam;1.0008514151964016
adam;1.000850555842444
adam;1.0008494646667512
adam;1.0008483759437714
adam;1.0008475304830178
adam;1.0008468063849287
adam;1.0008455078497431
adam;1.0008447498080089
adam;1.0008438632499996
adam;1.0008436181063518
adam;1.000841853200364
adam;1.000840905474223
adam;1.000840076728035
adam;1.000839397329899
adam;1.000838079231594
adam;1.000837058548465
adam;1.0008361295892805
adam;1.0008352570180274
adam;1.0008342926004574
adam;1.0008335413686609
adam;1.0008326549408617
adam;1.0008316123406047
adam;1.0008306368680697
adam;1.0008293889007611
adam;1.000828706241535
adam;1.0008278737919318
adam;1.0008265935721454
adam;1.0008258422201992
adam;1.0008250701094374
adam;1.0008243600441398
adam;1.0008227994574526
adam;1.000822142185105
adam;1.0008211881178735
adam;1.0008198994440591
adam;1.0008191517364338
adam;1.0008185772276872
adam;1.000817089871854
adam;1.0008163392273974
adam;1.0008151088408388
adam;1.0008143721683775
adam;1.0008134216942244
adam;1.0008122786848666
adam;1.0008115749692348
adam;1.0008104116534084
adam;1.0008100189403586
adam;1.0008087091275195
adam;1.0008074127214392
adam;1.0008067367733575
adam;1.0008057018448917
adam;1.0008048387908386
adam;1.0008038884702928
adam;1.0008026266312549
adam;1.0008017786222054
adam;1.0008006797191906
adam;1.0008000623767375
adam;1.0007987896955186
adam;1.0007978626716547
adam;1.0007971319255242
adam;1.0007960080169889
adam;1.0007952496529993
adam;1.000793995408754
adam;1.0007930945374457
adam;1.000792147414126
adam;1.00079115418796
adam;1.0007906306228416
adam;1.0007890200709375
adam;1.0007882149767888
adam;1.0007870749057768
adam;1.0007862655168223
adam;1.0007858858005276
adam;1.0007842223655232
adam;1.0007837429219753
adam;1.0007824475879734
adam;1.0007812725082754
adam;1.0007804273028982
adam;1.00077987370353
adam;1.0007784743780355
adam;1.0007776274991202
adam;1.0007767757780015
adam;1.0007757764767162
adam;1.000774662796934
adam;1.0007739394250341
adam;1.0007732139564203
adam;1.0007720109453624
adam;1.000770781999839
adam;1.000769815802167
adam;1.0007690376650362
adam;1.000768058629656
adam;1.0007672805713579
adam;1.0007661918901094
adam;1.0007651382483804
adam;1.0007645735719688
adam;1.000763490503341
adam;1.0007620895577503
adam;1.0007611947600097
adam;1.0007603807921455
adam;1.0007592862022547
adam;1.000758353779557
adam;1.000758026009044
adam;1.0007565108027294
adam;1.0007559984860548
adam;1.0007544231771557
adam;1.0007536246442248
adam;1.000752593896092
adam;1.000751733091771
adam;1.0007507721445195
adam;1.000749772978536
adam;1.0007489122961144
adam;1.000747993490931
adam;1.0007478787470898
adam;1.0007458974316772
adam;1.0007449722409365
adam;1.0007440342221587
adam;1.0007439993164142
adam;1.0007420575219848
adam;1.0007411479121793
adam;1.000740184145204
adam;1.0007392178369507
adam;1.0007383284786324
adam;1.0007373589729174
adam;1.0007365824932886
adam;1.000736609496401
adam;1.0007343789098566
adam;1.0007335775395731
adam;1.000732692928322
adam;1.0007316137472708
adam;1.0007311755800634
adam;1.0007297910311295
adam;1.0007287150577857
adam;1.0007279002515739
adam;1.0007269799858916
adam;1.0007260900680546
adam;1.000724951818368
adam;1.0007245117194477
adam;1.0007231654809237
adam;1.0007220983269076
adam;1.0007210810546796
adam;1.0007201572447535
adam;1.0007191643427695
adam;1.0007188671818974
adam;1.0007173636031255
adam;1.000716432145249
adam;1.000715863450364
adam;1.0007145604853325
adam;1.0007136100046676
adam;1.0007125412791125
adam;1.0007116792310797
adam;1.000710740148204
adam;1.0007101895626511
adam;1.000708639829572
adam;1.0007078756608667
adam;1.0007068119620521
adam;1.000705890105098
adam;1.0007054439693595
adam;1.0007037640142007
adam;1.000703044626011
adam;1.0007019369222496
adam;1.0007010749326146
adam;1.0007003941330697
adam;1.000699152315037
adam;1.0006983777505556
adam;1.0006973394811078
adam;1.0006961685403104
adam;1.0006954845854723
adam;1.0006942882457577
adam;1.000693720983263
adam;1.0006933213903044
adam;1.0006913818226564
adam;1.0006907937459355
adam;1.0006900140944426
adam;1.0006884038349764
adam;1.0006877467185813
adam;1.000687208573416
adam;1.0006857324741394
adam;1.0006853308527974
adam;1.0006841468186998
adam;1.0006827796760258
adam;1.0006818723125743
adam;1.0006809743576197
adam;1.0006798279496978
adam;1.0006791527657466
adam;1.000678027817639
adam;1.0006770866081016
adam;1.000676245593528
adam;1.0006751721768938
adam;1.0006747876913424
adam;1.0006736187801404
adam;1.0006724497974357
adam;1.0006713580250495
adam;1.000670602013661
adam;1.0006695425599368
adam;1.0006684668855272
adam;1.0006676334787863
adam;1.000666684831205
adam;1.0006659591457638
adam;1.000664903244843
adam;1.000664083765612
adam;1.0006628115757978
adam;1.0006618069877513
adam;1.000661047888787
adam;1.000660269932931
adam;1.0006594632331096
adam;1.000658413275665
adam;1.0006573977069522
adam;1.0006561690772955
adam;1.0006556749624114
adam;1.0006544258258532
adam;1.0006535111467687
adam;1.0006523655981199
adam;1.0006521607766292
adam;1.0006507356821914
adam;1.0006494312589025
adam;1.0006484069831716
adam;1.000647467353839
adam;1.000646759187587
adam;1.0006459058415849
adam;1.0006444967005985
adam;1.0006437975540998
adam;1.0006428380105858
adam;1.000641860256344
adam;1.0006408758155947
adam;1.0006399556501613
adam;1.0006387448072729
adam;1.0006380328591735
adam;1.0006371291731726
adam;1.0006364632035105
adam;1.0006350230970924
adam;1.0006341370629386
adam;1.0006337997171817
adam;1.0006324884377344
adam;1.0006314511486658
adam;1.0006304519541451
adam;1.0006294205001838
adam;1.0006285317056784
adam;1.0006272855658798
adam;1.0006264738051573
adam;1.0006259820644199
adam;1.0006246230295217
adam;1.0006237429248568
adam;1.0006227344767404
adam;1.0006217949799308
adam;1.0006212588117789
adam;1.000619838888724
adam;1.0006189740799725
adam;1.000618671256851
adam;1.000617197919114
adam;1.0006159549634412
adam;1.0006153152573012
adam;1.0006144118920666
adam;1.0006133671761952
adam;1.0006126185957225
adam;1.0006113557881062
adam;1.0006106046305732
adam;1.000609422605073
adam;1.0006087386536335
adam;1.0006075150608085
adam;1.0006065949122127
adam;1.0006056683862792
adam;1.0006047551159993
adam;1.000603852334724
adam;1.000602893794355
adam;1.0006020737715948
adam;1.0006010151949858
adam;1.000599942238915
adam;1.0005992821735503
adam;1.0005983701053602
adam;1.000597318559265
adam;1.0005961825275387
adam;1.0005951542350262
adam;1.000595350040905
adam;1.0005935097474836
adam;1.0005929577291424
adam;1.0005913308381966
adam;1.0005904345551686
adam;1.0005902855489361
adam;1.0005884362328714
adam;1.00058747788371
adam;1.000586749724082
adam;1.000585547908251
adam;1.0005846547368729
adam;1.00058371216847
adam;1.0005827152400462
adam;1.0005819718863729
adam;1.0005809125341252
adam;1.0005799500528618
adam;1.0005789960790734
adam;1.0005781089427153
adam;1.000577441067472
adam;1.0005760802279942
adam;1.0005751294638838
adam;1.0005747989370584
adam;1.0005732611856821
adam;1.0005722272091082
adam;1.0005713140378614
adam;1.0005705246622965
adam;1.0005699519698568
adam;1.0005687895371747
adam;1.0005676625907218
adam;1.0005666965604643
adam;1.000566328381902
adam;1.0005646623075841
adam;1.0005639955925962
adam;1.0005629688794946
adam;1.0005628840958134
adam;1.0005604786216802
adam;1.0005597756442002
adam;1.000558833743554
adam;1.0005579457814842
adam;1.0005576829047944
adam;1.0005558632385423
adam;1.0005550307115265
adam;1.0005543341647183
adam;1.0005531640690357
adam;1.000553383708399
adam;1.0005511704622219
adam;1.0005505786774438
adam;1.0005494443137861
adam;1.000548252452526
adam;1.000547371128954
adam;1.0005469537551956
adam;1.0005459121135265
adam;1.0005443176027158
adam;1.000543392205361
adam;1.0005435333814297
adam;1.0005415775050013
adam;1.000540893908145
adam;1.0005398326586317
adam;1.0005388830171238
adam;1.0005380768405137
adam;1.0005383064584605
adam;1.000535863473829
adam;1.0005351987928879
adam;1.0005339838329335
adam;1.000533514057938
adam;1.000532319672223
adam;1.0005312885440671
adam;1.0005302995958327
adam;1.0005292708128455
adam;1.0005288634700225
adam;1.0005277842602254
adam;1.0005264763303399
adam;1.0005257607181774
adam;1.0005249444419593
adam;1.0005236387367251
adam;1.0005230193730927
adam;1.0005217685969447
adam;1.0005210984567223
adam;1.0005198260656507
adam;1.0005189768546525
adam;1.000517980038774
adam;1.0005176170740802
adam;1.0005159410328346
adam;1.0005150733012431
adam;1.0005141534668427
adam;1.0005130931656012
adam;1.0005120857247871
adam;1.0005112628214199
adam;1.0005105258560663
adam;1.000509876000492
adam;1.000508232847951
adam;1.0005077487642873
adam;1.0005062106972986
adam;1.0005052950781288
adam;1.0005049536829658
adam;1.0005033927455855
adam;1.000502495871672
adam;1.000501815264626
adam;1.0005005855879712
adam;1.0005006024067318
adam;1.0004988101108867
adam;1.0004976563990993
adam;1.0004967898569666
adam;1.0004961598022706
adam;1.0004952844182988
adam;1.0004939112796791
adam;1.0004930892988515
adam;1.0004923202717169
adam;1.000491114800991
adam;1.000490838865099
adam;1.0004892778991996
adam;1.0004884438199737
adam;1.0004872035489893
adam;1.0004863681228853
adam;1.00048530339531
adam;1.0004845152736281
adam;1.0004836138338578
adam;1.000482909164749
adam;1.0004815060914078
adam;1.0004805768758214
adam;1.0004801589809464
adam;1.0004794429664883
adam;1.000477560045708
adam;1.0004768007533031
adam;1.0004761344979893
adam;1.0004747788881656
adam;1.000473878051337
adam;1.000473139059268
adam;1.0004724678381949
adam;1.0004709152641025
adam;1.0004701675305407
adam;1.0004691587754797
adam;1.0004683039223274
adam;1.0004671085807688
adam;1.000466481701344
adam;1.0004653268235977
adam;1.0004644358805572
adam;1.0004635181096604
adam;1.000462705680497
adam;1.0004617158985745
adam;1.0004603911526615
adam;1.0004599245648167
adam;1.0004584146626523
adam;1.0004578184379826
adam;1.0004565952196738
adam;1.000455618899959
adam;1.0004549495557526
adam;1.0004535830287629
adam;1.0004526774427938
adam;1.0004519448650984
adam;1.0004509208216663
adam;1.0004498899657637
adam;1.0004487969897813
adam;1.0004480068948507
adam;1.000447236794844
adam;1.000446036614239
adam;1.0004450479370555
adam;1.0004441405266367
adam;1.0004433118973597
adam;1.0004429311442036
adam;1.0004414743190244
adam;1.0004403379252278
adam;1.0004393454187293
adam;1.0004383439009725
adam;1.0004375939600714
adam;1.0004367651137023
adam;1.0004356852676086
adam;1.0004344993300829
adam;1.0004340220141312
adam;1.0004325287896145
adam;1.000431664268616
adam;1.0004321045516325
adam;1.0004295797084457
adam;1.0004289632423635
adam;1.0004277171225575
adam;1.0004268780324796
adam;1.000425909984278
adam;1.000425628164354
adam;1.0004238343983511
adam;1.0004233231171298
adam;1.0004221448403912
adam;1.0004212148545555
adam;1.0004200685320586
adam;1.0004192280495376
adam;1.000418297115081
adam;1.0004176024374236
adam;1.000416377805938
adam;1.0004152706950968
adam;1.0004148011376488
adam;1.0004136159143195
adam;1.0004128699261958
adam;1.0004114993488766
adam;1.000410608476689
adam;1.0004101440181643
adam;1.000408730535778
adam;1.0004079719196848
adam;1.000407488069198
adam;1.000405772888064
adam;1.0004050064149272
adam;1.000404061225173
adam;1.000403192319609
adam;1.0004021107856111
adam;1.0004012362830879
adam;1.0004003526890346
adam;1.0003994883464455
adam;1.0003985139758451
adam;1.000397810420971
adam;1.0003962807388325
adam;1.0003959621059713
adam;1.0003942326588668
adam;1.0003937300933836
adam;1.0003925241696725
adam;1.0003913910601634
adam;1.0003904103731178
adam;1.0003901432321767
adam;1.0003888218275552
adam;1.0003875497634465
adam;1.000387394313509
adam;1.000385911760997
adam;1.00038493399645
adam;1.0003842839260448
adam;1.000383059898928
adam;1.000381903598674
adam;1.0003810095882066
adam;1.0003803453227436
adam;1.0003791001399662
adam;1.0003785086759402
adam;1.0003774328395563
adam;1.0003762412003399
adam;1.0003754111635292
adam;1.0003745422900607
adam;1.000373332158409
adam;1.0003724859476215
adam;1.0003722032747695
adam;1.0003707581496097
adam;1.0003698371107774
adam;1.000368708731819
adam;1.0003677780530589
adam;1.0003668922949724
adam;1.000365709144298
adam;1.000364986094623
adam;1.000363683321623
adam;1.00036294935294
adam;1.0003620191879279
adam;1.000361219194993
adam;1.000360005755853
adam;1.0003590685096873
adam;1.000358060640076
adam;1.0003571456771743
adam;1.0003561597544384
adam;1.0003556788830772
adam;1.0003541155946045
adam;1.00035344871482
adam;1.0003522977941592
adam;1.0003514686075916
adam;1.000350993846538
adam;1.000349290767926
adam;1.0003483722504931
adam;1.0003475901257177
adam;1.0003467455673052
adam;1.000345651110789
adam;1.0003447637773462
adam;1.0003444177808658
adam;1.0003426398220783
adam;1.000341941033201
adam;1.0003418633713828
adam;1.0003399821990717
adam;1.0003390283801918
adam;1.000338051480398
adam;1.0003369786995515
adam;1.000336332704434
adam;1.000335462964499
adam;1.000334493490048
adam;1.0003331428412066
adam;1.0003322184922985
adam;1.000331385857063
adam;1.0003307655857392
adam;1.0003293677198295
adam;1.0003286637404047
adam;1.0003273834867488
adam;1.0003267817146675
adam;1.0003257153733456
adam;1.0003246815183051
adam;1.000323717586479
adam;1.000322848285046
adam;1.0003222508137775
adam;1.0003215136126902
adam;1.0003196991858967
adam;1.000319042614775
adam;1.000317857482409
adam;1.000317059959157
adam;1.000315888679461
adam;1.000315331375354
adam;1.000314161450687
adam;1.0003133002595233
adam;1.000312381932582
adam;1.0003112591146603
adam;1.0003101916845396
adam;1.0003092605411406
adam;1.0003087771416743
adam;1.0003074313021785
adam;1.0003064473384455
adam;1.0003053585183044
adam;1.0003050713123613
adam;1.0003034057741016
adam;1.0003025913227117
adam;1.0003017082618235
adam;1.0003007896098917
adam;1.0003001267650964
adam;1.000298626786137
adam;1.000297881451138
adam;1.0002973790068985
adam;1.000295967495617
adam;1.000295082446153
adam;1.000294360214005
adam;1.0002936753553173
adam;1.0002921362225745
adam;1.0002910745154983
adam;1.0002906511091765
adam;1.0002892394529133
adam;1.0002881861502546
adam;1.0002873369456624
adam;1.0002862139630715
adam;1.0002852981483104
adam;1.0002845966926577
adam;1.0002833491290506
adam;1.000282448677999
adam;1.000281535940068
adam;1.0002806418159842
adam;1.0002797409501736
adam;1.0002787078243003
adam;1.0002780535739018
adam;1.0002767373227612
adam;1.000276008258008
adam;1.000275037602086
adam;1.000273748932262
adam;1.00027285558171
adam;1.0002719539081342
adam;1.0002713277165256
adam;1.000270052090092
adam;1.0002696095190515
adam;1.0002683234021565
adam;1.000267299878156
adam;1.0002663891119115
adam;1.0002654515507545
adam;1.0002651173275292
adam;1.000263395643683
adam;1.0002622846767804
adam;1.000261704561549
adam;1.0002606165980055
adam;1.0002599021436283
adam;1.0002595223583268
adam;1.0002576459219374
adam;1.0002566344161405
adam;1.0002555847102987
adam;1.000254825062826
adam;1.000253951042675
adam;1.0002529270620264
adam;1.0002524565359683
adam;1.000251000168335
adam;1.0002501376978252
adam;1.000249178655634
adam;1.000248231317511
adam;1.0002473561474718
adam;1.0002468448475565
adam;1.0002452986537729
adam;1.0002445540685285
adam;1.0002437829757669
adam;1.000242344215403
adam;1.0002415755724454
adam;1.0002407404743097
adam;1.0002395821043175
adam;1.0002387739936163
adam;1.0002380764143737
adam;1.000236469552289
adam;1.0002357194850549
adam;1.0002346007631215
adam;1.0002337414066593
adam;1.0002328163915284
adam;1.0002318451090981
adam;1.000230755589667
adam;1.000230001060924
adam;1.0002293007066596
adam;1.0002282976898376
adam;1.0002270848416401
adam;1.0002261822292653
adam;1.000225498675023
adam;1.0002244306752923
adam;1.0002232571112213
adam;1.0002225512079588
adam;1.0002215760063426
adam;1.0002206870646888
adam;1.000219921256186
adam;1.000218579807362
adam;1.0002178144077587
adam;1.0002167788353296
adam;1.0002159292815775
adam;1.0002149369145659
adam;1.000213947520935
adam;1.0002127130503804
adam;1.0002117588100399
adam;1.0002110856157909
adam;1.0002099663378545
adam;1.000209096927855
adam;1.0002084830295526
adam;1.0002072269776474
adam;1.0002061656663939
adam;1.000205167548589
adam;1.000204260711404
adam;1.000203319672714
adam;1.0002021744664704
adam;1.000201324907255
adam;1.0002007870396552
adam;1.000199207664803
adam;1.0001983871173687
adam;1.0001973315465
adam;1.0001975211207343
adam;1.000195301901145
adam;1.0001945753851953
adam;1.0001935317827948
adam;1.0001925865537036
adam;1.0001915120388258
adam;1.0001906899180968
adam;1.0001898206989126
adam;1.0001886268787399
adam;1.000187798475746
adam;1.0001867395583266
adam;1.0001865866498802
adam;1.0001849991523644
adam;1.000184397519238
adam;1.000183108307279
adam;1.0001821106810862
adam;1.0001820994737263
adam;1.000180245726968
adam;1.0001792537317624
adam;1.0001783204632653
adam;1.0001778179869125
adam;1.0001763352634305
adam;1.0001757470108839
adam;1.0001743640736247
adam;1.0001735897689583
adam;1.0001726720466326
adam;1.0001715811800582
adam;1.0001706166151856
adam;1.0001708638831652
adam;1.000168627230656
adam;1.0001675121480442
adam;1.000167316945045
adam;1.0001655185818412
adam;1.000164775160772
adam;1.0001637454839973
adam;1.0001630046870371
adam;1.0001620457140543
adam;1.00016127194735
adam;1.0001601330859722
adam;1.000159230860163
adam;1.000158760725556
adam;1.0001576897301434
adam;1.0001564704483443
adam;1.0001554588377783
adam;1.0001545675807462
adam;1.0001534916886405
adam;1.0001530688850382
adam;1.0001516821355199
adam;1.000150628911291
adam;1.0001503761598451
adam;1.000148697736687
adam;1.0001477387050663
adam;1.0001469056569834
adam;1.0001459319890673
adam;1.0001454644636556
adam;1.000143971026833
adam;1.0001428597644546
adam;1.0001419726381413
adam;1.0001420904100746
adam;1.0001399792491301
adam;1.0001394580995915
adam;1.0001380608687527
adam;1.0001378718733982
adam;1.0001361445667967
adam;1.0001351141962456
adam;1.0001344225115345
adam;1.000133320108721
adam;1.000132403064848
adam;1.000131628847769
adam;1.0001304850915569
adam;1.0001299951290974
adam;1.0001292066199192
adam;1.0001275755285781
adam;1.0001270588896993
adam;1.0001257170412987
adam;1.0001250774993826
adam;1.000123723752984
adam;1.0001236909822049
adam;1.0001220477395507
adam;1.0001209312121948
adam;1.0001201791810443
adam;1.0001193535147372
adam;1.0001180269198433
adam;1.000117232937045
adam;1.000116308246322
adam;1.0001151255916836
adam;1.0001142990265393
adam;1.000113834407911
adam;1.0001122114519043
adam;1.0001115743879923
adam;1.0001102897430003
adam;1.0001098732145024
adam;1.000108757027058
adam;1.0001074284111362
adam;1.0001066383665633
adam;1.0001055926089368
adam;1.0001047336591538
adam;1.0001038200491907
adam;1.0001026919234737
adam;1.000102063457011
adam;1.0001007282762449
adam;1.0000998952853652
adam;1.000099389634528
adam;1.0000981935495425
adam;1.000096904898393
adam;1.000096493799178
adam;1.0000949972656799
adam;1.0000941011755462
adam;1.0000933643081253
adam;1.0000924604505794
adam;1.0000912903530814
adam;1.000090495088525
adam;1.0000896139378428
adam;1.000088436662855
adam;1.0000877383922797
adam;1.000086524174318
adam;1.0000859316888067
adam;1.0000844396416766
adam;1.0000837469619217
adam;1.000083000335207
adam;1.0000824734012232
adam;1.0000808963054495
adam;1.0000803039923896
adam;1.000079066369779
adam;1.000078249012861
adam;1.0000770544693447
adam;1.0000762493670179
adam;1.0000752720959427
adam;1.0000746203828297
adam;1.0000743279125932
adam;1.00007216645355
adam;1.0000713220983322
adam;1.000070889031555
